H-ID,type_id,current_shelfmark,location H-ID,collection,invented_label,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,collection_of_fragments,collection_of_fragments TRM-ID,old_shelfmark,digitization H-ID,digitization_freetext,date_of_creation,date_freetext,date_of_creation_source,place_of_creation H-ID,place_of_creation_freetext,place_of_creation_source,described_by_source H-ID,described_at_URL,online_catalogue_URL,ARK,reference_notes,review_status,review_status TRM-ID,review_note
45837,106,Français 1628,43932.0,français,,unknown,9770,,unknown,9535,[],[46556],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46330h,ark:/12148/cc46330h,[],Open,9698,
45838,106,Français 1593,43932.0,français,,unknown,9770,,unknown,9535,[],[46557],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46127n,ark:/12148/cc46127n,[],Open,9698,
45839,106,Français 1582,43932.0,français,,unknown,9770,,unknown,9535,[],[46558],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc460985,ark:/12148/cc460985,[],Open,9698,
45840,106,Français 15217,43932.0,français,,unknown,9770,,unknown,9535,[],[46559],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45724t,ark:/12148/cc45724t,[],Open,9698,
45841,106,Français 1497,43932.0,français,,unknown,9770,,unknown,9535,[],[46561],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc455148,ark:/12148/cc455148,[],Open,9698,
45842,106,Français 1494,43932.0,français,,unknown,9770,,unknown,9535,[],[46562],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45484j/ca19858616,ark:/12148/cc45484j/ca19858616,[],Open,9698,
45843,106,Français 1477,43932.0,français,,unknown,9770,,unknown,9535,[],[46563],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45330c,ark:/12148/cc45330c,[],Open,9698,
45844,106,Français 1475,43932.0,français,,unknown,9770,,unknown,9535,[],[46564],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45309x,ark:/12148/cc45309x,[],Open,9698,
45845,106,Français 1471,43932.0,français,,unknown,9770,,unknown,9535,[],[46565],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45272h,ark:/12148/cc45272h,[],Open,9698,
45846,106,Français 98,43932.0,français,,unknown,9770,,unknown,9535,[],[46566],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc512416,ark:/12148/cc512416,[],Open,9698,
45847,106,Barb.lat.3536,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Barb.lat.3536],,,,,,,[],[],,,[],Open,9698,
45848,106,Français 1460,43932.0,français,,unknown,9770,,unknown,9535,[],[46567],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45159m,ark:/12148/cc45159m,[],Open,9698,
45849,106,Français 1444,43932.0,français,,unknown,9770,,unknown,9535,[],[46568],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44994g,ark:/12148/cc44994g,[],Open,9698,
45850,106,Français 1440,43932.0,français,,unknown,9770,,unknown,9535,[],[46569],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc449564,ark:/12148/cc449564,[],Open,9698,
45851,106,Français 1433,43932.0,français,,unknown,9770,,unknown,9535,[],[46570],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44883v,ark:/12148/cc44883v,[],Open,9698,
45852,106,Français 1429,43932.0,français,,unknown,9770,,unknown,9535,[],[46572],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44859p,ark:/12148/cc44859p,[],Open,9698,
45853,106,Français 1416,43932.0,français,,unknown,9770,,unknown,9535,[],[46573],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc125513g,ark:/12148/cc125513g,[],Open,9698,
45854,106,Français 1375,43932.0,français,,unknown,9770,,unknown,9535,[],[46574],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc444373,ark:/12148/cc444373,[],Open,9698,
45855,106,Français 12567,43932.0,français,,unknown,9770,,unknown,9535,[],[46575],[https://gallica.bnf.fr/ark:/12148/btv1b9009541r],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43752p,ark:/12148/cc43752p,[],Open,9698,
45856,106,Français 747,43932.0,français,,unknown,9770,,unknown,9535,[],[46576],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc125398c,ark:/12148/cc125398c,[],Open,9698,
45857,106,Français 94,43932.0,français,,unknown,9770,,unknown,9535,[],[46577],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51197h,ark:/12148/cc51197h,[],Open,9698,
45858,106,Barb.lat.3953,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Barb.lat.3953],,,,,,,[],[],,,[],Open,9698,
45859,106,Français 100,43932.0,français,,unknown,9770,,unknown,9535,[],[46578],[http://gallica.bnf.fr/ark:/12148/btv1b10029507d],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc417515/ca19858213,ark:/12148/cc417515/ca19858213,[],Open,9698,
45860,106,Français 12580,43932.0,français,,unknown,9770,,unknown,9535,[],[46579],[https://gallica.bnf.fr/ark:/12148/btv1b90616930],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437673,ark:/12148/cc437673,[],Open,9698,
45861,106,Français 137,43932.0,français,,unknown,9770,,unknown,9535,[],[46580],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc444050,ark:/12148/cc444050,[],Open,9698,
45862,106,Français 1373,43932.0,français,,unknown,9770,,unknown,9535,[],[46581],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44425d,ark:/12148/cc44425d,[],Open,9698,
45863,106,Français 1374,43932.0,français,,unknown,9770,,unknown,9535,[],[46583],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc444334,ark:/12148/cc444334,[],Open,9698,
45864,106,Français 1423,43932.0,français,,unknown,9770,,unknown,9535,[],[46584],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13603d/ca101,ark:/12148/cc13603d/ca101,[],Open,9698,
45865,106,Français 1430,43932.0,français,,unknown,9770,,unknown,9535,[],[46585],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc946241,ark:/12148/cc946241,[],Open,9698,
45866,106,Français 1434,43932.0,français,,unknown,9770,,unknown,9535,[],[46586],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44890b,ark:/12148/cc44890b,[],Open,9698,
45867,106,Français 1461,43932.0,français,,unknown,9770,,unknown,9535,[],[46587],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45169t,ark:/12148/cc45169t,[],Open,9698,
45868,106,Français 1463,43932.0,français,,unknown,9770,,unknown,9535,[],[46588],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc136064,ark:/12148/cc136064,[],Open,9698,
45869,106,Ott.lat.909,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Ott.lat.909],,,,,,,[],[],,,[],Open,9698,
45870,106,Français 1478,43932.0,français,,unknown,9770,,unknown,9535,[],[46589],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45341t,ark:/12148/cc45341t,[],Open,9698,
45871,106,Français 1583,43932.0,français,,unknown,9770,,unknown,9535,[],[46590],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46099d,ark:/12148/cc46099d,[],Open,9698,
45872,106,Français 1622,43932.0,français,,unknown,9770,,unknown,9535,[],[46591],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46302c,ark:/12148/cc46302c,[],Open,9698,
45873,106,Français 1632,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46335q,ark:/12148/cc46335q,[],Open,9698,
45874,106,Français 16998,43932.0,français,,unknown,9770,,unknown,9535,[],[46592],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13592v,ark:/12148/cc13592v,[],Open,9698,
45875,106,Français 19165,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48375t,ark:/12148/cc48375t,[],Open,9698,
45876,106,Français 2180,43932.0,français,,unknown,9770,,unknown,9535,[],[46594],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc487336,ark:/12148/cc487336,[],Open,9698,
45877,106,Français 24369,43932.0,français,,unknown,9770,,unknown,9535,[],[46595],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc136938/cd0e87,ark:/12148/cc136938/cd0e87,[],Open,9698,
45878,106,Français 12562 / 2,43932.0,français,,unknown,9770,,unknown,9535,[],[46596],[http://gallica.bnf.fr/ark:/12148/btv1b104650798],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/74071],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43747p,ark:/12148/cc43747p,[],Open,9698,
45879,106,Français 1421,43932.0,français,,unknown,9770,,unknown,9535,[],[46597],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc58853w,ark:/12148/cc58853w,[],Open,9698,
45880,106,Ott.lat.2523,43760.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
45881,106,Français 12552,43932.0,français,,unknown,9770,,unknown,9535,[],[46598],[https://gallica.bnf.fr/ark:/12148/btv1b90632292],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437367,ark:/12148/cc437367,[],Open,9698,
45882,106,Français 122,43932.0,français,,unknown,9770,,unknown,9535,[],[46599],[https://gallica.bnf.fr/ark:/12148/btv1b10533299h],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43390b,ark:/12148/cc43390b,[],Open,9698,
45884,106,Français 95,43932.0,français,,unknown,9770,,unknown,9535,[],[46600],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13594b,ark:/12148/cc13594b,[],Open,9698,
45885,106,Français 341,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49880t,ark:/12148/cc49880t,[],Open,9698,
45886,106,Français 332,43932.0,français,,unknown,9770,,unknown,9535,[],[46601],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49781w,ark:/12148/cc49781w,[],Open,9698,
45887,106,Français 12573,43932.0,français,,unknown,9770,,unknown,9535,[],[46602],[https://gallica.bnf.fr/ark:/12148/btv1b52505724b],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43759c,ark:/12148/cc43759c,[],Open,9698,
45888,106,Français 12575,43932.0,français,,unknown,9770,,unknown,9535,[],[46603],[https://gallica.bnf.fr/ark:/12148/btv1b10525469d],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43761n,ark:/12148/cc43761n,[],Open,9698,
45889,106,Français 12599,43932.0,français,,unknown,9770,,unknown,9535,[],[46605],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13608m,ark:/12148/cc13608m,[],Open,9698,
45890,106,Français 1422,43932.0,français,,unknown,9770,,unknown,9535,[],[46606],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13603d/ca100,ark:/12148/cc13603d/ca100,[],Open,9698,
45891,106,Ott.lat.2241,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Ott.lat.2241],,,,,,,[],[],,,[],Open,9698,
45892,106,Français 1424,43932.0,français,,unknown,9770,,unknown,9535,[],[46607],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13603d/ca102,ark:/12148/cc13603d/ca102,[],Open,9698,
45893,106,Français 1427,43932.0,français,,unknown,9770,,unknown,9535,[],[46608],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc448470,ark:/12148/cc448470,[],Open,9698,
45894,106,Français 1446,43932.0,français,,unknown,9770,,unknown,9535,[],[46609],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45016w,ark:/12148/cc45016w,[],Open,9698,
45895,106,Français 1426,43932.0,français,,unknown,9770,,unknown,9535,[],[46610],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc448409,ark:/12148/cc448409,[],Open,9698,
45896,106,Français 775,43932.0,français,,unknown,9770,,unknown,9535,[],[46611],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510245,ark:/12148/cc510245,[],Open,9698,
45897,106,Français 1661,43932.0,français,,unknown,9770,,unknown,9535,[],[46612],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc464598,ark:/12148/cc464598,[],Open,9698,
45898,106,Français 764,43932.0,français,,unknown,9770,,unknown,9535,[],[46613],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51013q,ark:/12148/cc51013q,[],Open,9698,
45899,106,Français 1610,43932.0,français,,unknown,9770,,unknown,9535,[],[46614],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46230b,ark:/12148/cc46230b,[],Open,9698,
45900,106,Français 1637,43932.0,français,,unknown,9770,,unknown,9535,[],[46617],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46340q,ark:/12148/cc46340q,[],Open,9698,
45901,106,Français 15111,43932.0,français,,unknown,9770,,unknown,9535,[],[46618],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45652s,ark:/12148/cc45652s,[],Open,9698,
45902,106,Pal.lat.1971 (5),43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Pal.lat.1971],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/76790],,,[],Open,9698,
45903,106,Français 1669,43932.0,français,,unknown,9770,,unknown,9535,[],[46619],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46519m,ark:/12148/cc46519m,[],Open,9698,
45904,106,Français 5036,43932.0,français,,unknown,9770,,unknown,9535,[],[46620],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc58026m,ark:/12148/cc58026m,[],Open,9698,
45905,106,Français 12576,43932.0,français,,unknown,9770,,unknown,9535,[],[46621],[https://gallica.bnf.fr/ark:/12148/btv1b105101697],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43762w,ark:/12148/cc43762w,[],Open,9698,
45906,106,Français 12548,43932.0,français,,unknown,9770,,unknown,9535,[],[46622],[https://gallica.bnf.fr/ark:/12148/btv1b9061047p],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437311,ark:/12148/cc437311,[],Open,9698,
45907,106,Français 12482,43932.0,français,,unknown,9770,,unknown,9535,[],[46623],[https://gallica.bnf.fr/ark:/12148/btv1b90610520],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43680n,ark:/12148/cc43680n,[],Open,9698,
45908,106,Français 355,43932.0,français,,unknown,9770,,unknown,9535,[],[46624],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49996n,ark:/12148/cc49996n,[],Open,9698,
45909,106,Français 353,43932.0,français,,unknown,9770,,unknown,9535,[],[46625],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc499817,ark:/12148/cc499817,[],Open,9698,
45910,106,Français 25408,43932.0,français,,unknown,9770,,unknown,9535,[],[46626],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc538430,ark:/12148/cc538430,[],Open,9698,
45911,106,Français 2495,43932.0,français,,unknown,9770,,unknown,9535,[],[46628],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49066g,ark:/12148/cc49066g,[],Open,9698,
45912,106,Français 24726,43932.0,français,,unknown,9770,,unknown,9535,[],[46629],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53297z,ark:/12148/cc53297z,[],Open,9698,
45913,106,Pal.lat.1967,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Pal.lat.1967],,,,,,,[],[],,,[],Open,9698,
45914,106,Français 24430,43932.0,français,,unknown,9770,,unknown,9535,[],[46630],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc532396,ark:/12148/cc532396,[],Open,9698,
45915,106,Français 24374,43932.0,français,,unknown,9770,,unknown,9535,[],[46631],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc531959,ark:/12148/cc531959,[],Open,9698,
45916,106,Français 24372,43932.0,français,,unknown,9770,,unknown,9535,[],[46632],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53193t,ark:/12148/cc53193t,[],Open,9698,
45917,106,Français 2233,43932.0,français,,unknown,9770,,unknown,9535,[],[46633],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48790q,ark:/12148/cc48790q,[],Open,9698,
45918,106,Français 103,43932.0,français,,unknown,9770,,unknown,9535,[],[46634],[https://gallica.bnf.fr/ark:/12148/btv1b90598289],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc41911p,ark:/12148/cc41911p,[],Open,9698,
45919,106,Français 123,43932.0,français,,unknown,9770,,unknown,9535,[],[46635],[https://gallica.bnf.fr/ark:/12148/btv1b10535158q],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43486r,ark:/12148/cc43486r,[],Open,9698,
45920,106,Français 12547,43932.0,français,,unknown,9770,,unknown,9535,[],[46636],[https://gallica.bnf.fr/ark:/12148/btv1b90617013],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43730s,ark:/12148/cc43730s,[],Open,9698,
45921,106,Français 12569,43932.0,français,,unknown,9770,,unknown,9535,[],[46637],[http://gallica.bnf.fr/ark:/12148/btv1b10033665m],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437545,ark:/12148/cc437545,[],Open,9698,
45922,106,Français 12471,43932.0,français,,unknown,9770,,unknown,9535,[],[46639],[https://gallica.bnf.fr/ark:/12148/btv1b90583481],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc436685,ark:/12148/cc436685,[],Open,9698,
45923,106,Français 104,43932.0,français,,unknown,9770,,unknown,9535,[],[46640],[https://gallica.bnf.fr/ark:/12148/btv1b90588354],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc41974n,ark:/12148/cc41974n,[],Open,9698,
45924,106,Pal.lat.1964,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Pal.lat.1964],,,,,,,[],[],,,[],Open,9698,
45925,106,Français 375,43932.0,français,,unknown,9770,,unknown,9535,[],[46641],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc501964,ark:/12148/cc501964,[],Open,9698,
45926,106,Français 20044,43932.0,français,,unknown,9770,,unknown,9535,[],[46642],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc516463,ark:/12148/cc516463,[],Open,9698,
45927,106,Français 349,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc499589,ark:/12148/cc499589,[],Open,9698,
45928,106,Français 357,43932.0,français,,unknown,9770,,unknown,9535,[],[46643],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc50007b/ca19823308,ark:/12148/cc50007b/ca19823308,[],Open,9698,
45929,106,Français 358,43932.0,français,,unknown,9770,,unknown,9535,[],[46644],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc500280/ca19823327,ark:/12148/cc500280/ca19823327,[],Open,9698,
45930,106,Français 368,43932.0,français,,unknown,9770,,unknown,9535,[],[46645],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc50129d,ark:/12148/cc50129d,[],Open,9698,
45931,106,Français 755,43932.0,français,,unknown,9770,,unknown,9535,[],[46646],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510050,ark:/12148/cc510050,[],Open,9698,
45932,106,Français 758,43932.0,français,,unknown,9770,,unknown,9535,[],[46647],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51007g,ark:/12148/cc51007g,[],Open,9698,
45933,106,Français 773,43932.0,français,,unknown,9770,,unknown,9535,[],[46648],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51022p,ark:/12148/cc51022p,[],Open,9698,
45934,106,Français 782,43932.0,français,,unknown,9770,,unknown,9535,[],[46650],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51031n,ark:/12148/cc51031n,[],Open,9698,
45935,106,Takamiya MS 123,43722.0,,,unknown,9770,,unknown,9535,[],[],[https://collections.library.yale.edu/mirador/16161079],,,,,,,[],[],https://collections.library.yale.edu/catalog/16161079,,[],Open,9698,
45936,106,Pal.lat.1972,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Pal.lat.1972],,,,,,,[],[],,,[],Open,9698,
45937,106,Français 795,43932.0,français,,unknown,9770,,unknown,9535,[],[46651],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51044k,ark:/12148/cc51044k,[],Open,9698,
45938,106,Français 99,43932.0,français,,unknown,9770,,unknown,9535,[],[46652],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51251d,ark:/12148/cc51251d,[],Open,9698,
45939,106,Français 19162,43932.0,français,,unknown,9770,,unknown,9535,[],[46653],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc483723,ark:/12148/cc483723,[],Open,9698,
45940,106,Français 25517,43932.0,français,,unknown,9770,,unknown,9535,[],[46654],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53946w,ark:/12148/cc53946w,[],Open,9698,
45941,106,Français 24367,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc531892,ark:/12148/cc531892,[],Open,9698,
45942,106,Français 22550,43932.0,français,,unknown,9770,,unknown,9535,[],[46655],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc522904/cd0e106,ark:/12148/cc522904/cd0e106,[],Open,9698,
45943,106,Français 19161,43932.0,français,,unknown,9770,,unknown,9535,[],[46656],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48371v,ark:/12148/cc48371v,[],Open,9698,
45944,106,Français 19160,43932.0,français,,unknown,9770,,unknown,9535,[],[46657],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48370m,ark:/12148/cc48370m,[],Open,9698,
45945,106,Français 1881,43932.0,français,,unknown,9770,,unknown,9535,[],[46658],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc480564,ark:/12148/cc480564,[],Open,9698,
45946,106,Français 16999,43932.0,français,,unknown,9770,,unknown,9535,[],[46659],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc13609v,ark:/12148/cc13609v,[],Open,9698,
45947,106,Reg.lat.727,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.727],,,,,,,[],[],,,[],Open,9698,
45948,106,Français 1590,43932.0,français,,unknown,9770,,unknown,9535,[],[46661],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46118p,ark:/12148/cc46118p,[],Open,9698,
45949,106,Français 2186,43932.0,français,,unknown,9770,,unknown,9535,[],[46662],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48739n,ark:/12148/cc48739n,[],Open,9698,
45950,106,Français 22549,43932.0,français,,unknown,9770,,unknown,9535,[],[46663],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc522904/cd0e87,ark:/12148/cc522904/cd0e87,[],Open,9698,
45951,106,Français 24365,43932.0,français,,unknown,9770,,unknown,9535,[],[46664],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53187k,ark:/12148/cc53187k,[],Open,9698,
45952,106,Français 24403,43932.0,français,,unknown,9770,,unknown,9535,[],[46665],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53224s,ark:/12148/cc53224s,[],Open,9698,
45953,106,Français 24431,43932.0,français,,unknown,9770,,unknown,9535,[],[46666],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc532407,ark:/12148/cc532407,[],Open,9698,
45954,106,Français 2455,43932.0,français,,unknown,9770,,unknown,9535,[],[46667],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49023x,ark:/12148/cc49023x,[],Open,9698,
45955,106,Français 25518,43932.0,français,,unknown,9770,,unknown,9535,[],[46668],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc539474,ark:/12148/cc539474,[],Open,9698,
45956,106,Français 25545,43932.0,français,,unknown,9770,,unknown,9535,[],[46669],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53972j,ark:/12148/cc53972j,[],Open,9698,
45957,106,Français 361,43932.0,français,,unknown,9770,,unknown,9535,[],[46670],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc500280/ca19823332,ark:/12148/cc500280/ca19823332,[],Open,9698,
45958,106,Reg.lat.967,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.967],,,,,,,[],[],,,[],Open,9698,
45959,106,Français 362,43932.0,français,,unknown,9770,,unknown,9535,[],[46672],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc500280/ca19823333,ark:/12148/cc500280/ca19823333,[],Open,9698,
45960,106,Français 860,43932.0,français,,unknown,9770,,unknown,9535,[],[46673],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc511094,ark:/12148/cc511094,[],Open,9698,
45961,106,Français 461,43932.0,français,,unknown,9770,,unknown,9535,[],[46674],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc50735p,ark:/12148/cc50735p,[],Open,9698,
45962,106,Français 573,43932.0,français,,unknown,9770,,unknown,9535,[],[46675],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc508235,ark:/12148/cc508235,[],Open,9698,
